episode,total_demand,served,charged,rejection,total_rewards,total_profits,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_envy,mean_envy,std_envy,max_subsidy,mean_subsidy,std_subsidy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,avg_cls_subsidy,std_cls_subsidy,avg_centre_envy,std_centre_envy,avg_centre_subsidy,std_centre_subsidy,avg_suburb_envy,std_suburb_envy,avg_suburb_subsidy,std_suburb_subsidy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
2728,1802,1708,1407,0.052164262,54758.07171,109438.8281,109438.8281,0,4339.622077,15,5.049807945,2.194757063,4.996466735,2.124814749,1.781283061,36.6,2.408225348,5.044287781,0,0,0,8,4.651041667,1.488882046,44.94736842,13.89613231,37.02631579,13.68534914,1.292274134,1.459963654,0,0,2.654605017,4.658622742,0,0,1.970512316,5.638571911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.843712578,654.5750895
2729,1833,1744,1451,0.048554283,55672.23906,110230.53,110230.53,0,3767.144241,14.90729742,5.012200103,2.126177264,4.997416936,2.077978713,1.763349506,36.6,2.055179619,4.418741726,0,0,0,9,4.869791667,1.635773249,45.89473684,16.3220701,38.18421053,15.79616086,1.100732652,1.312516784,0,0,2.151287401,3.692569242,0,0,1.891838851,5.430806191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074669457,655.0475413
2730,1824,1717,1416,0.058662281,55865.23642,110048.6531,110048.6531,0,3778.730188,15,5.051114508,2.17633288,4.997821178,2.108409592,1.735662639,36.6,2.071672252,4.546641396,0,0,0,9,4.942708333,1.774192586,45.18421053,14.3945444,37.26315789,14.26752701,1.316266302,1.834558272,0,0,2.325448418,4.008532739,0,0,1.675325206,5.253968634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.080131105,652.8935798
2731,1772,1669,1374,0.058126411,53978.43527,106922.5219,106922.5219,0,3640.650843,15,4.886051493,1.989462604,4.996919156,2.104103227,1.745393727,36.6,2.054543365,4.549381321,0,0,0,10,4.703125,1.655291586,43.92105263,13.76184959,36.15789474,13.72191163,1.209931311,1.559235327,0,0,2.131019469,3.792303708,0,0,1.937701842,5.506624439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2634808,652.8556245
2732,1870,1768,1464,0.054545455,56528.16253,112280.2181,112280.2181,0,4668.799325,15,5.112221945,2.230439739,4.995685923,2.103396078,1.769441835,36.6,2.496684131,5.211664144,0,0,0,8,4.776041667,1.543416448,46.52631579,14.85497762,38.52631579,14.94505171,1.700343002,2.319863154,0,0,2.578432974,4.427261325,0,0,2.363727447,6.279316542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.090258662,656.4314245
2733,1941,1830,1530,0.057187017,57254.90459,114540.1838,114540.1838,0,4598.288061,15,5.095935064,2.201316027,4.998292948,2.112868206,1.746424662,36.6,2.369030428,5.016456119,0,0,0,8,4.942708333,1.630391364,48.15789474,14.74257407,40.26315789,14.39240335,1.494701531,2.066237164,0,0,2.339593468,3.96962693,0,0,2.418621324,6.403765423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.958898738,652.3761123
2734,1786,1661,1358,0.069988802,54352.97793,107474.52,107474.52,0,4549.489533,15,5.066953208,2.193560959,4.998311823,2.119781027,1.751077803,36.6,2.547306569,5.483304978,0,0,0,9,4.71875,1.699896596,43.71052632,13.57223927,35.73684211,13.56792698,1.65102569,2.876031626,0,0,2.651141486,4.568777433,0,0,2.37761765,6.711440607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.233324878,652.1154594
2735,1757,1646,1348,0.063175868,53169.41672,106264.4606,106264.4606,0,3799.507575,15,4.983177177,2.124779132,4.995685923,2.11267916,1.768348711,36.6,2.162497197,4.870955929,0,0,0,9,4.473958333,1.670625182,43.31578947,13.25082969,35.47368421,13.14641605,1.213095675,1.779580479,0,0,2.397284428,4.382935589,0,0,1.779737774,5.554470616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394737923,654.270182
2736,1860,1772,1472,0.047311828,55775.954,111908.2894,111908.2894,0,4173.200611,15,5.096897368,2.24998376,4.997383177,2.105581482,1.752498867,36.6,2.243656243,4.87404088,0,0,0,10,5.135416667,1.851912253,46.63157895,15.03578373,38.73684211,15.00646214,1.372755697,1.993576487,0,0,2.356197265,4.187124006,0,0,2.060120459,5.818305882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.330279613,652.8234313
2737,1780,1714,1415,0.037078652,55050.90594,109102.4962,109102.4962,0,3755.140794,15,5.005605404,2.113283384,4.998135235,2.232799086,1.784572983,36.6,2.109629659,4.356235579,0,0,0,9,4.786458333,1.668090212,45.10526316,13.70322565,37.23684211,13.63322993,1.108485708,1.216946745,0,0,2.380538561,4.345067472,0,0,1.660810434,4.337597893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.682488417,650.5691932
2738,1900,1790,1486,0.057894737,56633.53808,113590.4531,113590.4531,0,4400.22567,15,5.131124415,2.272365484,4.997383177,2.141923587,1.752694037,36.6,2.315908247,4.797895038,0,0,0,10,5.026041667,2.029559927,47.10526316,14.90459038,39.10526316,14.57970737,1.346521923,1.924778801,0,0,2.531787982,4.248209028,0,0,1.942461119,5.603712784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343372903,652.4047613
2739,1813,1706,1412,0.059018202,53954.61146,108771.5831,108771.5831,0,4077.166501,15,4.945259676,2.042855907,4.997614356,2.066909389,1.742737263,36.6,2.248850801,4.777926356,0,0,0,9,4.802083333,1.806353323,44.89473684,15.40298924,37.15789474,15.10407111,1.34538863,1.949240562,0,0,2.384090993,3.955367362,0,0,2.035313654,5.839238606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.982675792,650.0533301
2740,1830,1712,1415,0.064480874,55854.05407,109154.3156,109154.3156,0,4223.735842,15,5.089128523,2.247795134,4.999597437,2.157398225,1.761863168,36.6,2.308052373,5.04665929,0,0,0,8,4.75,1.75890591,45.05263158,14.87128524,37.23684211,14.63131863,1.430461223,2.037341339,0,0,2.238015484,3.936172058,0,0,2.423228644,6.469307326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.340437967,648.7216791
2741,1777,1679,1375,0.055149128,53806.63834,108433.7644,108433.7644,0,3958.98576,15,5.024276737,2.143857986,4.997416936,2.13004517,1.766503886,36.6,2.227904198,4.967895754,0,0,0,10,4.541666667,1.781950398,44.18421053,15.95034278,36.18421053,15.94539244,1.403958369,1.771242262,0,0,2.335807578,4.049595049,0,0,2.060708144,6.120868004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.405367105,651.8856487
2742,1844,1738,1440,0.057483731,54638.92245,110322.24,110322.24,0,4284.694878,14.9811385,5.030100384,2.178249865,4.999947062,2.07535498,1.712555771,36.6,2.323587244,4.91219141,0,0,0,9,5.015625,1.89152871,45.73684211,15.99125454,37.89473684,15.62688216,1.366490103,1.489234237,0,0,2.258128534,3.832064251,0,0,2.424390051,6.217515805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.817307213,648.1352005
2743,1836,1743,1447,0.050653595,54429.91498,110397.2756,110397.2756,0,4255.70674,15,5.162945036,2.299442338,4.997383177,2.08095607,1.784867431,36.6,2.317923061,4.599092431,0,0,0,8,4.666666667,1.582236462,45.86842105,16.09702662,38.07894737,15.58572488,1.388410928,1.935624377,0,0,2.687695914,4.271848953,0,0,1.69514773,5.042093673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34013717,645.7864927
2744,1845,1726,1428,0.064498645,55414.39524,109719.8775,109719.8775,0,4171.677706,15,4.977011318,2.084640228,4.995685923,2.048313111,1.755240301,36.6,2.261071928,5.030128567,0,0,0,10,4.463541667,1.704382818,45.42105263,14.38864973,37.57894737,14.21198823,1.343361693,1.529544796,0,0,2.315284946,4.129323943,0,0,2.171985493,6.232801715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23994619,652.2465356
2745,1788,1700,1409,0.049217002,54443.38476,107750.4244,107750.4244,0,3570.16016,14.98270162,4.928978666,2.025972362,4.997416936,2.087967099,1.766002349,36.6,1.99673387,4.478633824,0,0,0,9,4.572916667,1.592592172,44.73684211,15.71737927,37.07894737,15.3492355,1.055078533,1.360942851,0,0,2.167891471,3.867430681,0,0,1.729453376,5.282701954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.582894762,653.9580755
2746,1803,1655,1366,0.082085413,53752.59936,105455.565,105455.565,0,3878.092199,15,5.032784901,2.131208762,4.998642087,2.135464495,1.768298025,36.6,2.150910815,4.682561692,0,0,0,9,4.755208333,1.822165024,43.55263158,15.25346789,35.94736842,14.76472925,1.382171465,2.698741529,0,0,2.419255929,4.191296122,0,0,1.717040775,5.354454443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.014902427,653.5462166
2747,1854,1745,1444,0.058791802,55776.64354,110942.4713,110942.4713,0,3879.773692,15,5.157659043,2.327528635,4.995685923,2.033567758,1.759026447,36.6,2.092650319,4.57229566,0,0,0,10,4.911458333,1.872908266,45.92105263,14.85257656,38,14.74698899,1.365062178,2.052163782,0,0,2.307930884,4.209753868,0,0,1.767835935,5.053142699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.233888917,651.3471368
2748,1806,1709,1410,0.053709856,54780.98807,109249.1925,109249.1925,0,4498.768869,15,5.058244594,2.179559371,4.997383177,2.131665562,1.789062815,36.6,2.491012663,5.438338261,0,0,0,10,4.848958333,1.86332447,44.97368421,14.55929228,37.10526316,14.27878344,1.755706458,2.78433006,0,0,2.604845562,4.719724184,0,0,2.311156682,6.407516638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255381043,654.3630514
2749,1848,1708,1412,0.075757576,54781.85587,108561.6281,108561.6281,0,4922.377404,15,5.182050904,2.294376398,4.995685923,2.150288083,1.765364253,36.6,2.663624137,5.857596518,0,0,0,10,5.03125,1.796716479,44.94736842,15.73455361,37.15789474,15.31000071,1.763095756,2.662272935,0,0,2.587091126,4.60385894,0,0,2.784347756,7.414630956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485781323,651.5363077
2750,1840,1731,1435,0.05923913,53835.66283,109774.1981,109774.1981,0,3973.307284,15,5.026093003,2.164733708,4.997770939,2.041062358,1.754099602,36.6,2.159406132,4.963545434,0,0,0,10,4.729166667,1.651887599,45.55263158,15.03101595,37.76315789,14.84203527,1.380770422,1.905494797,0,0,2.095384708,3.97417758,0,0,2.262951452,6.238686058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.445380188,653.571434
2751,1900,1788,1491,0.058947368,56631.04321,112685.9006,112685.9006,0,3884.22403,15,4.934004098,2.017798604,4.998243391,2.090079336,1.749943867,36.6,2.044328437,4.488838154,0,0,0,9,4.791666667,1.673423802,47.05263158,15.52578054,39.23684211,15.10216821,1.276588044,2.554772414,0,0,2.167768992,3.767802439,0,0,1.843822784,5.454793235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.596114572,651.3527629
2752,1824,1713,1420,0.060855263,55703.1629,109098.6225,109098.6225,0,4108.887862,15,5.063692665,2.207547648,4.998944844,2.080008004,1.748137154,36.6,2.252679749,4.959020328,0,0,0,10,4.765625,1.812073405,45.07894737,15.42619368,37.36842105,15.31153857,1.252797402,1.600010376,0,0,2.284133339,3.963570238,0,0,2.206394385,6.136655045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.537043518,648.2061666
2753,1835,1746,1444,0.048501362,55347.98009,111413.0719,111413.0719,0,3697.307523,15,4.987507788,2.147783494,4.999952619,2.039310428,1.765123883,36.6,2.014881484,4.069896764,0,0,0,9,4.661458333,1.724508976,45.94736842,15.736226,38,15.45111136,1.077132706,1.135865629,0,0,2.443291882,4.159913172,0,0,1.30561738,3.811911704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.049784203,649.5084651
2754,1798,1709,1417,0.049499444,55485.4037,108478.26,108478.26,0,4170.228652,15,5.023585376,2.11091182,4.999671393,2.097955236,1.741230096,36.6,2.319370774,4.946810224,0,0,0,10,4.765625,1.744713929,44.97368421,13.76205088,37.28947368,13.51783986,1.508592299,2.089090316,0,0,2.408036594,4.096929883,0,0,2.178323129,6.05519657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.244490687,648.7374903
2755,1863,1742,1446,0.064949007,55269.91,110658.3787,110658.3787,0,4156.983357,15,5.130736329,2.289697555,4.997322947,2.078219484,1.78215989,36.6,2.231338356,5.128933463,0,0,0,9,4.739583333,1.631364406,45.84210526,16.46451738,38.05263158,16.11300124,1.438840254,1.585435082,0,0,2.198962852,3.960600702,0,0,2.282271641,6.558087969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092867717,652.9358578
2756,1864,1755,1453,0.058476395,56799.72103,111139.4569,111139.4569,0,3749.000544,15,5.034432751,2.163149876,4.995173082,2.091524099,1.750646774,36.6,2.011266386,4.272185671,0,0,0,9,4.640625,1.834568417,46.18421053,13.03811268,38.23684211,12.98264877,1.182832015,1.465963987,0,0,2.28541297,3.796360853,0,0,1.576662302,4.90202454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.159993525,652.4418221
2757,1845,1726,1429,0.064498645,54727.41285,109864.2806,109864.2806,0,3957.867242,15,5.130183748,2.271302382,4.999137981,2.053972312,1.769596027,36.6,2.145185497,4.717131937,0,0,0,10,4.708333333,1.830964379,45.42105263,16.5952301,37.60526316,16.02553796,1.430846109,1.718746565,0,0,2.323585291,4.058039972,0,0,1.865162421,5.585802852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10452579,650.7604558
2758,1883,1751,1456,0.070100903,54881.04446,110521.8338,110521.8338,0,4754.752639,14.95879245,5.126698145,2.240620898,4.999514265,2.046094715,1.770613185,36.6,2.525094339,5.59666555,0,0,0,9,4.807291667,1.613532924,46.07894737,16.93545266,38.31578947,16.46384438,1.535959909,2.315504257,0,0,2.536915123,4.436716418,0,0,2.506672545,7.032736107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75158596,654.347545
2759,1865,1758,1456,0.057372654,55234.01801,111387.9863,111387.9863,0,3996.692332,15,5.148710351,2.276463919,4.995685923,2.060789084,1.760839764,36.6,2.142998569,4.510615959,0,0,0,10,4.833333333,1.708841388,46.26315789,14.80164324,38.31578947,14.91220846,1.382291364,1.887213427,0,0,2.411725609,4.208830733,0,0,1.691645251,4.943717162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.882298242,651.7363202
2760,1826,1719,1426,0.058598028,54269.36478,108588.2025,108588.2025,0,4035.615348,15,5.047505191,2.248035892,4.999957404,2.045588393,1.763324967,36.6,2.210085075,4.914279871,0,0,0,9,4.875,1.877775723,45.23684211,16.48353917,37.52631579,16.07341192,1.592095026,2.033819847,0,0,2.3266641,4.278866049,0,0,2.040158987,5.711040845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82494169,654.2969567
2761,1725,1629,1340,0.055652174,52720.49053,104462.2856,104462.2856,0,3612.19077,14.97541373,4.9959072,2.124257512,4.999129946,2.18312215,1.769386688,36.6,2.094023635,4.554913912,0,0,0,9,4.703125,1.82299851,42.86842105,14.42434173,35.26315789,14.27121544,1.10589386,1.264044511,0,0,2.396105487,4.238693571,0,0,1.611329591,4.981136341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.790934357,653.059
2762,1823,1719,1422,0.057048821,55213.26675,109736.2481,109736.2481,0,3746.868968,15,5.078836753,2.225758455,4.998936424,2.028257429,1.740683758,36.6,2.055331304,4.657179963,0,0,0,8,4.53125,1.506604384,45.23684211,14.86152611,37.42105263,14.38133216,1.236831097,1.902998172,0,0,2.2429203,4.192609326,0,0,1.721617344,5.369292724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.722574935,648.8071953
2763,1885,1808,1502,0.040848806,57023.787,114029.2819,114029.2819,0,3998.111397,15,5.048350303,2.138876472,4.999876944,2.144226026,1.77351362,36.6,2.121014003,4.40981504,0,0,0,10,5.010416667,1.725994832,47.57894737,14.84770331,39.52631579,14.73044974,1.156080916,1.361964915,0,0,2.487165385,4.357721972,0,0,1.506774257,4.428369958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.684516385,656.7761408
2764,1837,1747,1456,0.048992923,54792.87757,110410.1644,110410.1644,0,3970.160367,15,4.964378479,2.086396623,4.997792495,2.150281838,1.763033387,36.6,2.161219579,4.631130074,0,0,0,9,4.911458333,1.74924804,45.97368421,15.3939271,38.31578947,15.2576215,1.3370296,2.043056501,0,0,2.354567556,4.074562017,0,0,1.858505777,5.374311516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.975229385,651.9469035
2765,1858,1738,1437,0.064585576,54615.10447,110795.7544,110795.7544,0,4203.437916,15,5.138109366,2.280847426,4.995685923,2.184647426,1.777864796,35.10462631,2.262345488,4.806363397,0,0,0,9,5.083333333,1.972026594,45.73684211,15.13915142,37.81578947,14.881736,1.477595454,1.518913691,0,0,2.283192058,3.879623895,0,0,2.228791879,6.004633086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.211512502,654.6397607
2766,1825,1736,1441,0.048767123,55163.21872,110290.6837,110290.6837,0,3843.642021,15,5.017359737,2.150793767,4.999009832,2.096651662,1.760227002,36.6,2.106105217,4.217760197,0,0,0,10,4.760416667,1.988219428,45.68421053,15.00895393,37.92105263,14.82242536,1.018992796,1.210099444,0,0,2.358832526,3.924415065,0,0,1.699936327,4.621740624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17993942,654.5453968
2767,1796,1714,1415,0.045657016,54094.08039,109759.98,109759.98,0,3764.302493,15,5.021349773,2.082951002,4.996794332,2.118491382,1.762802271,36.6,2.0959368,4.428206981,0,0,0,9,4.666666667,1.497683396,45.10526316,13.93554613,37.23684211,13.66215328,1.276010787,1.66216683,0,0,2.27461142,3.818229716,0,0,1.795656768,5.283827492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72173809,650.0017564
2768,1807,1706,1411,0.055893747,54254.08852,108686.3831,108686.3831,0,4012.013254,15,5.094189383,2.203935922,4.998072184,2.130955993,1.783810686,36.6,2.2202619,4.880589058,0,0,0,10,4.776041667,1.864372369,44.89473684,14.81427028,37.13157895,14.53158276,1.1956014,1.485358668,0,0,2.324989731,3.948121355,0,0,2.051516914,6.085949066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.997968663,659.1721703
2769,1816,1688,1398,0.070484581,53329.73247,107563.1231,107563.1231,0,4019.519133,15,5.087776957,2.225031039,4.99986356,2.04671735,1.772005081,36.6,2.213391593,4.757492202,0,0,0,9,4.666666667,1.684281911,44.42105263,15.43173691,36.78947368,15.17989996,1.177144714,1.399046774,0,0,2.377953986,3.962523804,0,0,1.962313783,5.753776576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18120057,658.0904477
2770,1885,1780,1474,0.055702918,56393.03999,113489.3119,113489.3119,0,3929.896706,14.97337533,4.98214704,2.050265469,4.998040405,2.171111377,1.774637185,36.6,2.084825839,4.3874064,0,0,0,9,4.598958333,1.61070603,46.84210526,13.74873452,38.78947368,13.51053759,1.151563027,1.647893748,0,0,2.259620094,3.888658016,0,0,1.77579165,5.137849169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.210298213,660.8456828
2771,1853,1760,1461,0.050188883,55659.31878,111261.9506,111261.9506,0,4099.162316,15,5.178758574,2.273508412,4.997102806,2.093904704,1.726532895,36.6,2.212176101,4.276201941,0,0,0,9,4.609375,1.679693556,46.31578947,14.07518395,38.44736842,14.12667758,1.196542599,1.547385565,0,0,2.637330449,4.231384543,0,0,1.447283612,4.249896207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.824858033,660.0867284
2772,1787,1687,1401,0.055959709,54180.6248,106531.965,106531.965,0,3761.876219,15,5.000806439,2.1270526,4.997949377,2.064785932,1.74300652,35.9826108,2.105134986,4.331294936,0,0,0,9,4.697916667,1.601560383,44.39473684,14.941182,36.86842105,14.50802147,1.363026733,2.496590257,0,0,2.348104647,3.924355256,0,0,1.651175619,4.971986874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.632976987,662.2280855
