episode,total_demand,served,charged,rejection,total_rewards,total_profits,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_envy,mean_envy,std_envy,max_subsidy,mean_subsidy,std_subsidy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,avg_cls_subsidy,std_cls_subsidy,avg_centre_envy,std_centre_envy,avg_centre_subsidy,std_centre_subsidy,avg_suburb_envy,std_suburb_envy,avg_suburb_subsidy,std_suburb_subsidy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
632,1809,1697,1395,0.061912659,43222.83207,108663.5025,108663.5025,0,4189.295162,14.9668726,5.159994988,2.299183672,4.995270434,2.088301388,1.748771789,36.6,2.315807165,5.235584682,0,0,0,10,4.989583333,1.732019484,44.65789474,19.25217187,36.71052632,18.37175735,1.397913564,2.276131829,0,0,2.311637089,4.184418727,0,0,2.323136583,6.694416492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.093972447,656.2303263
633,1814,1723,1422,0.05016538,45024.49816,109503.225,109503.225,0,3988.427321,15,5.03048331,2.161038244,4.99181017,2.159919225,1.750632961,36.6,2.198692018,4.747225035,0,0,0,10,5.197916667,1.904598556,45.34210526,19.78872129,37.42105263,18.68102271,1.260880193,1.331775263,0,0,2.298955946,4.15118116,0,0,2.036882798,5.572544458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.693548293,650.2455692
634,1878,1768,1461,0.05857295,44388.95652,112665.9431,112665.9431,0,4670.290338,15,5.163400798,2.250676717,4.999872238,2.131880775,1.785540716,36.6,2.486842565,5.5345337,0,0,0,10,5.182291667,1.86332447,46.52631579,21.20170902,38.44736842,20.44337155,1.524109818,1.845733857,0,0,2.526941228,4.377109093,0,0,2.422205084,7.008329132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.655044928,651.5061525
635,1814,1733,1430,0.044652701,44580.93678,110067.2531,110067.2531,0,4224.503423,15,4.992883283,2.085928726,4.998717644,2.163592483,1.736183989,36.6,2.328833199,5.129176647,0,0,0,10,4.963541667,1.798067237,45.60526316,20.13185414,37.63157895,19.30151487,1.638927329,2.508105191,0,0,2.357563466,4.09498866,0,0,2.282358987,6.460350699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709406635,649.8235362
636,1789,1699,1400,0.050307434,45111.14968,108037.7456,108037.7456,0,4046.411837,15,5.117294728,2.258235867,4.9996504,2.107937141,1.751630148,36.6,2.261828864,5.088333123,0,0,0,10,5.213541667,1.94219162,44.71052632,18.79236672,36.84210526,18.01246106,1.318072364,1.610707016,0,0,2.454261159,4.572946938,0,0,1.935013231,5.846192592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.823426648,647.7627277
637,1860,1763,1462,0.052150538,44382.62269,111379.2712,111379.2712,0,4434.638367,15,5.082810459,2.248273746,4.997383177,2.089153521,1.747502893,36.6,2.384214176,5.315816604,0,0,0,10,5.348958333,1.787718215,46.39473684,19.57917728,38.47368421,18.60211765,1.466157,1.951000786,0,0,2.557993587,4.620739855,0,0,2.102098376,6.272293802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.845166897,646.3492193
638,1798,1706,1404,0.051167964,43666.09613,108786.615,108786.615,0,3978.618724,14.99483602,5.092605504,2.222940621,4.997940729,2.199102418,1.754869219,36.6,2.212802405,4.728262649,0,0,0,10,5.119791667,1.882270337,44.89473684,19.4040005,36.94736842,18.5329683,1.313985624,1.972831758,0,0,2.431060811,4.267855857,0,0,1.841828657,5.401649759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990387122,651.9097287
639,1876,1789,1485,0.046375267,44838.22612,113052.9637,113052.9637,0,4411.444931,15,5.167570636,2.261092219,4.997220865,2.124390778,1.782537501,36.6,2.351516488,5.110085105,0,0,0,10,5.307291667,1.826982074,47.07894737,19.94252476,39.07894737,19.10687611,1.813328019,2.866457816,0,0,2.417612947,3.998184933,0,0,2.242228284,6.545170064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.916434147,646.396424
640,1815,1728,1428,0.047933884,45203.26847,109844.8781,109844.8781,0,4111.320698,15,5.108611055,2.272712682,4.997653175,2.172188939,1.741888654,36.6,2.265190467,4.871054204,0,0,0,10,5.135416667,1.683991981,45.47368421,17.94690538,37.57894737,17.2468633,1.281140979,1.508407797,0,0,2.580377221,4.674465609,0,0,1.768938983,5.126309052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.836169913,647.995086
641,1818,1736,1435,0.04510451,45489.14127,110504.1637,110504.1637,0,3710.624177,15,5.019544029,2.081626735,4.995685923,2.112001664,1.756205933,36.6,2.041047402,4.40556964,0,0,0,10,5.286458333,1.975428213,45.68421053,19.23005496,37.76315789,18.44541622,1.261811984,1.372012947,0,0,2.332765913,4.346394491,0,0,1.579436009,4.458790661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682576845,651.080814
642,1736,1640,1336,0.055299539,42661.18066,105750.1612,105750.1612,0,3927.787246,15,5.093497217,2.18152532,4.999942633,2.004623176,1.736941807,36.6,2.262550257,5.28181212,0,0,0,10,5.026041667,1.748317333,43.15789474,19.22241881,35.15789474,18.66678209,1.395954697,1.706562388,0,0,2.388602728,4.49329601,0,0,2.058546786,6.348587912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.522154908,649.6769393
643,1751,1649,1349,0.058252427,44286.20019,106422.465,106422.465,0,3660.236764,15,5.021433037,2.117386506,4.998698865,2.059620533,1.743772009,36.6,2.090369368,4.741297736,0,0,0,9,4.989583333,1.610478653,43.39473684,19.48081306,35.5,18.73745194,1.347113077,1.998942635,0,0,2.137627178,3.688999246,0,0,2.013193456,6.079283339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46056753,650.2802858
644,1938,1836,1538,0.052631579,45106.19738,114512.4169,114512.4169,0,4911.148435,15,5.237111655,2.344440254,4.994818016,2.084946052,1.744855119,36.6,2.534132319,5.549574013,0,0,0,10,5.25,1.842778699,48.31578947,19.63362484,40.47368421,18.64592074,1.784053135,2.981421517,0,0,2.544912892,4.559350246,0,0,2.516487383,6.86885313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99158704,648.6503789
645,1894,1795,1491,0.052270327,44626.18136,113459.8725,113459.8725,0,4425.279188,15,5.148512378,2.283298124,4.99837538,2.170193712,1.748618745,36.6,2.336472644,5.236693409,0,0,0,9,5.203125,1.709468309,47.23684211,19.05177739,39.23684211,18.51519179,1.642151468,2.392919747,0,0,2.42315521,4.37159322,0,0,2.192893247,6.415446687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.735675305,652.3581034
646,1864,1784,1477,0.042918455,45508.67059,113452.3556,113452.3556,0,4292.475173,15,5.252620345,2.390245108,4.998402191,2.085364189,1.750309729,36.6,2.302830029,5.067873918,0,0,0,10,5.395833333,1.773527363,46.94736842,20.02491523,38.86842105,19.20001515,1.538144906,1.816541249,0,0,2.398073781,4.392647404,0,0,2.156858625,5.953018726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78201305,650.2322464
647,1813,1718,1418,0.052399338,45442.34457,109152.5831,109152.5831,0,3727.954678,15,5.002931321,2.140824376,4.999942633,2.082473162,1.754282149,36.6,2.056235344,4.827291959,0,0,0,9,5.369791667,1.899485665,45.21052632,20.00810085,37.31578947,19.09685185,1.408723681,2.412346927,0,0,2.096443189,3.930055792,0,0,1.992896565,5.972758219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435071035,650.713425
648,1857,1760,1454,0.052234787,44001.6729,111886.6369,111886.6369,0,4381.818082,15,5.176839459,2.333909466,4.997654381,2.118233826,1.780111562,36.6,2.359622015,5.042361222,0,0,0,10,5.385416667,1.746244731,46.31578947,19.80843157,38.26315789,18.94685672,1.619259586,2.00672721,0,0,2.555248559,4.427559885,0,0,2.045741558,5.882771864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78127179,652.8337739
649,1772,1723,1422,0.02765237,45284.16144,109508.9006,109508.9006,0,3717.408508,14.98215503,5.071382995,2.226846416,4.997416936,2.135064099,1.770863709,36.6,2.097860332,4.22993077,0,0,0,10,5.182291667,1.945373507,45.34210526,18.9365649,37.42105263,18.31110043,1.15200479,1.361005278,0,0,2.341718279,4.183487239,0,0,1.72264051,4.273319817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.812845885,653.8344062
650,1846,1739,1437,0.057963164,43403.95856,110116.275,110116.275,0,4373.484609,15,5.185096687,2.335906873,4.997466798,2.121200239,1.764067514,36.6,2.369168261,5.374804086,0,0,0,10,5.0625,1.730922803,45.76315789,19.74099956,37.81578947,18.93597976,1.410575898,1.971373908,0,0,2.595494254,4.92793282,0,0,1.994346364,6.023947601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772016487,652.0708809
651,1776,1685,1381,0.051238739,44293.49746,108162.8475,108162.8475,0,3817.999446,15,5.017618407,2.107889643,4.993259978,2.125305203,1.759358278,36.6,2.149774463,4.878784484,0,0,0,10,5.166666667,1.871756454,44.34210526,16.82303608,36.34210526,16.20636054,1.489214789,2.260969221,0,0,2.235811898,4.117953291,0,0,2.012416452,5.890656442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.477703523,651.3562012
652,1875,1796,1488,0.042133333,45605.97669,113500.5787,113500.5787,0,4335.675285,14.98375132,5.18685371,2.302250536,4.995173082,2.13749529,1.760718978,36.6,2.312360152,5.012403678,0,0,0,10,5.208333333,1.873147233,47.26315789,20.23764628,39.15789474,19.61004887,1.463027328,2.313083962,0,0,2.454786422,4.271110894,0,0,2.083368819,6.00862901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85078734,656.9729843
653,1871,1766,1467,0.056119722,46171.52788,111011.9137,111011.9137,0,4194.817688,15,5.206450114,2.340763334,4.997793477,2.121458203,1.773737544,36.6,2.242019074,4.922412365,0,0,0,10,5.265625,2.147495058,46.47368421,19.52830179,38.60526316,18.62869811,1.340793375,1.759291916,0,0,2.513185399,4.51308019,0,0,1.774681478,5.526423051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.749419513,651.4702981
654,1854,1765,1465,0.048004315,44179.45968,111281.82,111281.82,0,4398.696969,14.98366703,5.141684141,2.244725214,4.995685923,2.152154624,1.762521445,36.6,2.372544212,5.2351127,0,0,0,10,5.265625,2.100908936,46.44736842,19.11419611,38.55263158,18.2565019,1.362882068,1.543567728,0,0,2.735562624,5.092650605,0,0,1.792934982,5.404554318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.047668087,655.7521426
655,1968,1856,1550,0.056910569,47472.07494,116456.67,116456.67,0,4441.639425,15,5.183255425,2.308765322,4.997693607,2.149336412,1.766894575,36.6,2.256930602,4.91829972,0,0,0,10,5.453125,2.035592314,48.84210526,19.69708276,40.78947368,18.96139831,1.255182268,1.31091792,0,0,2.513414954,4.582279871,0,0,1.870407051,5.362096271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.093434615,654.5624669
656,1747,1683,1379,0.03663423,44061.47088,108226.7625,108226.7625,0,3756.357833,15,5.124613019,2.20598835,4.999605568,2.158853171,1.757174135,36.6,2.150176207,4.481316362,0,0,0,10,5.057291667,1.747572411,44.28947368,18.84690104,36.28947368,18.13967431,1.166091503,1.341464505,0,0,2.497435026,4.448477899,0,0,1.569818577,4.475927471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71951706,657.8549881
657,1834,1736,1432,0.053435115,44687.66727,110515.1606,110515.1606,0,3907.370385,15,5.127465965,2.284215706,4.996188281,2.101773429,1.803961017,36.6,2.130518203,4.648706109,0,0,0,10,5.28125,2.085181472,45.68421053,19.47617338,37.68421053,18.84578029,1.418933885,1.813421573,0,0,2.366132014,4.375347101,0,0,1.757518312,5.028782467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.664099103,660.3844938
658,1749,1664,1359,0.0485992,42490.5725,107592.2138,107592.2138,0,3850.482025,15,5.104494168,2.195927062,4.99911043,2.10550948,1.770686485,36.6,2.201533462,4.878320556,0,0,0,10,5.083333333,1.780488385,43.78947368,19.47894666,35.76315789,18.95206448,1.277753488,1.631253186,0,0,2.308796014,4.17998543,0,0,2.045679319,5.740068957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.634760208,660.6633272
659,1797,1711,1409,0.04785754,43455.15814,108996.3356,108996.3356,0,4539.02056,15,5.070511092,2.237674885,4.999668007,2.112789839,1.758406656,36.6,2.525887902,5.397743558,0,0,0,9,4.911458333,1.740292707,45.02631579,18.09694194,37.07894737,17.51898456,1.633847386,2.178630586,0,0,2.563375188,4.366301068,0,0,2.468361573,6.677181876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67078535,663.6200717
660,1870,1774,1471,0.051336898,45825.05763,112158.6338,112158.6338,0,4305.408236,15,5.116254175,2.186551585,4.995685923,2.192607118,1.768142519,36.6,2.302357346,5.057781734,0,0,0,8,5.239583333,1.6692363,46.68421053,20.3432457,38.71052632,19.50830848,1.575217741,2.091007872,0,0,2.249317291,3.756465935,0,0,2.392029381,6.705243311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.962388458,666.1212667
661,1840,1744,1443,0.052173913,42964.96124,110437.0481,110437.0481,0,4668.178333,15,5.164158193,2.360665342,4.99858558,2.149655361,1.755908042,36.6,2.537053442,5.278943901,0,0,0,9,5.067708333,1.86541968,45.89473684,19.7761013,37.97368421,19.15379149,1.73724115,2.697481988,0,0,2.577066573,4.434750914,0,0,2.472486799,6.41035807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.861680178,660.1802384
662,1794,1716,1410,0.043478261,43604.8399,109930.0725,109930.0725,0,3923.936083,15,5.105938554,2.151860983,4.998085417,2.172956052,1.740262387,36.6,2.187255342,4.998758103,0,0,0,9,4.963541667,1.806736226,45.15789474,19.04499702,37.10526316,18.13224733,1.068146459,1.296074971,0,0,2.55482334,5.055498932,0,0,1.548079846,4.83239685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566285453,659.4642919
663,1869,1788,1491,0.043338684,44586.8648,111976.7119,111976.7119,0,4355.998856,14.9580504,5.126385094,2.210638956,4.998970627,2.046273332,1.772184084,36.6,2.330657494,4.735214904,0,0,0,9,5.135416667,1.753685356,47.05263158,20.40117046,39.23684211,19.62468131,1.191531529,1.245255505,0,0,2.722427797,4.734392007,0,0,1.653495392,4.659601783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.688226088,662.116251
664,1867,1769,1463,0.052490627,44369.10463,112255.6744,112255.6744,0,4809.501972,15,5.20337579,2.331453992,4.999942633,2.215552813,1.767496643,36.6,2.576058903,5.525954791,0,0,0,9,4.880208333,1.78862842,46.55263158,18.63457083,38.5,18.06967509,1.55727089,1.884923849,0,0,2.553024989,4.401080367,0,0,2.614724153,7.019858453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.005650007,669.2688538
665,1779,1683,1383,0.053962901,43613.99244,107050.6688,107050.6688,0,4007.696533,14.9244952,5.08153496,2.194870902,4.998283119,2.192612174,1.778755978,36.6,2.252780513,5.030371068,0,0,0,10,5.067708333,1.837287107,44.28947368,18.13967431,36.39473684,17.7964211,1.354702078,1.85515507,0,0,2.382052961,4.013582677,0,0,2.037777985,6.365909522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77172392,672.0429118
666,1798,1704,1406,0.052280311,43547.63769,108178.9219,108178.9219,0,4074.187729,15,5.116695979,2.232621771,4.999484062,2.095752325,1.750655667,36.6,2.265955355,5.044570047,0,0,0,10,5.03125,1.74972096,44.84210526,20.46116516,37,19.78702392,1.493639961,2.374024421,0,0,2.333566385,4.072670975,0,0,2.15840121,6.286874625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.741309182,668.8806146
667,1924,1804,1500,0.062370062,44614.81471,113938.4906,113938.4906,0,5243.541846,15,5.243622818,2.431788013,4.997304768,2.13319609,1.770264311,36.6,2.7253336,5.942786375,0,0,0,10,5.302083333,1.832119627,47.47368421,19.28830685,39.47368421,18.47150984,1.879237317,3.175700116,0,0,2.677969701,4.74421717,0,0,2.79850957,7.422777818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.324254403,663.3329827
668,1816,1727,1423,0.049008811,42207.03909,110135.6831,110135.6831,0,4744.561057,15,5.182447661,2.327835423,4.997175131,2.125294264,1.753540228,36.6,2.612643754,5.747663877,0,0,0,9,5.067708333,1.723187139,45.44736842,19.87553027,37.44736842,19.10731104,1.687739854,2.915691807,0,0,2.707732297,4.679949502,0,0,2.466220696,7.081287846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.862396328,676.1655747
669,1851,1753,1456,0.052944354,44423.72284,110264.4,110264.4,0,4358.878631,15,5.045026172,2.170223166,4.998749539,2.132577095,1.761344176,36.6,2.354877705,5.458766865,0,0,0,10,4.708333333,1.889756745,46.13157895,18.39360737,38.31578947,17.60846875,1.714739076,2.661225087,0,0,2.335942419,4.135231964,0,0,2.386300484,7.132226341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.808915363,673.8395348
670,1806,1729,1423,0.042635659,44445.0157,110315.6606,110315.6606,0,4173.017553,15,5.097579284,2.203347976,4.999345217,2.145806309,1.757600438,36.6,2.310640949,5.358503297,0,0,0,10,5.119791667,1.814646418,45.5,19.9720199,37.44736842,19.3862368,1.365575318,1.901699733,0,0,2.500236645,4.976875907,0,0,2.012473357,5.896699681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61811845,670.9878378
671,1812,1696,1391,0.06401766,43094.79804,109022.6456,109022.6456,0,4564.421056,15,5.105168368,2.302102851,4.998719718,2.144964884,1.774360616,36.6,2.518996168,5.472672297,0,0,0,9,4.838541667,1.839942809,44.63157895,19.16194289,36.60526316,18.50254531,1.672251829,2.250061789,0,0,2.661675636,4.962539161,0,0,2.284802172,6.212859202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75460462,667.4177593
672,1818,1715,1411,0.056655666,43250.63044,109258.2713,109258.2713,0,4532.412952,15,5.10300744,2.283325214,4.999362978,2.119184224,1.785628327,36.6,2.493076431,5.513609432,0,0,0,9,5.041666667,1.805181585,45.13157895,17.51115592,37.13157895,16.95531442,1.610737388,2.234459112,0,0,2.497464837,4.433839823,0,0,2.486116157,6.887350998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687796108,671.1478504
673,1860,1761,1457,0.053225806,45521.38996,111611.7806,111611.7806,0,4340.057184,15,5.203398011,2.316375034,4.995685923,2.164734626,1.776849964,36.6,2.333364077,5.088027295,0,0,0,10,5.421875,1.948327441,46.34210526,18.59722152,38.34210526,17.98431527,1.502222078,1.87582753,0,0,2.500641069,4.368085953,0,0,2.069705883,6.041918218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.686459125,671.7455292
674,1820,1730,1431,0.049450549,44879.69678,109513.9725,109513.9725,0,4332.008736,15,5.125752367,2.327572718,4.999671393,2.103091066,1.764764858,36.6,2.38022458,5.255923495,0,0,0,10,5.151041667,1.915696935,45.52631579,19.07980034,37.65789474,18.31490092,1.392523474,1.782658588,0,0,2.678872701,4.797289713,0,0,1.885384262,5.905233296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.723223803,671.9538619
675,1842,1765,1460,0.041802389,45825.9207,112077.4875,112077.4875,0,4064.540898,15,5.156834446,2.28809064,4.9956908,2.145234745,1.758341758,36.6,2.20659115,4.489330606,0,0,0,10,5.140625,1.964798448,46.44736842,17.92337105,38.42105263,17.21631964,1.70832659,2.101880338,0,0,2.489963587,4.15424792,0,0,1.714373648,4.980283386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.921916267,676.5817731
676,1831,1748,1441,0.045330421,44247.42367,111446.8219,111446.8219,0,4364.868533,15,5.122818664,2.235264963,4.994985331,2.159211399,1.774177742,36.6,2.3838714,5.411311082,0,0,0,10,4.859375,1.804512753,46,20.67543674,37.92105263,19.87378805,1.540488267,2.286923206,0,0,2.451948637,4.245706941,0,0,2.271819416,6.912986877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75613378,674.1344732
